"Series";"Time";"Value"
"Humidity Outside";"2018-02-11T01:00:00+01:00";99.0055944055942
"Humidity Outside";"2018-02-12T01:00:00+01:00";96.56944444444434
"Humidity Outside";"2018-02-13T01:00:00+01:00";146.07430555555567
"Humidity Outside";"2018-02-14T01:00:00+01:00";76.37318840579708
"Humidity Outside";"2018-02-15T01:00:00+01:00";91.52167832167818
"Humidity Outside";"2018-02-16T01:00:00+01:00";91.58611111111097
"Humidity Outside";"2018-02-17T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-02-18T01:00:00+01:00";94.28617886178853
"Humidity Outside";"2018-02-19T01:00:00+01:00";95.84861111111098
"Humidity Outside";"2018-02-20T01:00:00+01:00";97.76338028169003
"Humidity Outside";"2018-02-21T01:00:00+01:00";75.93055555555551
"Humidity Outside";"2018-02-22T01:00:00+01:00";85.64791666666673
"Humidity Outside";"2018-02-23T01:00:00+01:00";78.12500000000003
"Humidity Outside";"2018-02-24T01:00:00+01:00";49.84027777777777
"Humidity Outside";"2018-02-25T01:00:00+01:00";64.95211267605636
"Humidity Outside";"2018-02-26T01:00:00+01:00";65.74295774647884
"Humidity Outside";"2018-02-27T01:00:00+01:00";50.526388888888896
"Humidity Outside";"2018-02-28T01:00:00+01:00";47.02269503546099
"Humidity Outside";"2018-03-01T01:00:00+01:00";65.76249999999999
"Humidity Outside";"2018-03-02T01:00:00+01:00";151.52517482517484
"Humidity Outside";"2018-03-03T01:00:00+01:00";201.67902097902123
"Humidity Outside";"2018-03-04T01:00:00+01:00";98.99494949494932
"Humidity Outside";"2018-03-05T01:00:00+01:00";87.46111111111108
"Humidity Outside";"2018-03-06T01:00:00+01:00";97.65277777777764
"Humidity Outside";"2018-03-07T01:00:00+01:00";115.15624999999987
"Humidity Outside";"2018-03-08T01:00:00+01:00";81.15833333333333
"Humidity Outside";"2018-03-09T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-03-10T01:00:00+01:00";99.50069444444425
"Humidity Outside";"2018-03-11T01:00:00+01:00";88.19477611940286
"Humidity Outside";"2018-03-12T01:00:00+01:00";98.74236111111097
"Humidity Outside";"2018-03-13T01:00:00+01:00";98.66691729323293
"Humidity Outside";"2018-03-14T01:00:00+01:00";95.75347222222204
"Humidity Outside";"2018-03-15T01:00:00+01:00";109.4900900900901
"Humidity Outside";"2018-03-16T01:00:00+01:00";99.89999999999984
"Humidity Outside";"2018-03-17T01:00:00+01:00";98.80902777777764
"Humidity Outside";"2018-03-18T01:00:00+01:00";92.59084507042247
"Humidity Outside";"2018-03-19T01:00:00+01:00";67.00138888888888
"Humidity Outside";"2018-03-20T01:00:00+01:00";81.41188811188802
"Humidity Outside";"2018-03-21T01:00:00+01:00";87.3225352112676
"Humidity Outside";"2018-03-22T01:00:00+01:00";88.3069444444443
"Humidity Outside";"2018-03-23T01:00:00+01:00";99.89999999999976
"Humidity Outside";"2018-03-24T01:00:00+01:00";81.17499999999991
"Humidity Outside";"2018-03-25T01:00:00+01:00";77.22430555555553
"Humidity Outside";"2018-03-26T02:00:00+02:00";115.47638888888883
"Humidity Outside";"2018-03-27T02:00:00+02:00";124.62847222222217
"Humidity Outside";"2018-03-28T02:00:00+02:00";95.70422535211254
"Humidity Outside";"2018-03-29T02:00:00+02:00";262.38333333333344
"Humidity Outside";"2018-03-30T02:00:00+02:00";304.6251748251748
"Humidity Outside";"2018-03-31T02:00:00+02:00";94.09861111111096
"Humidity Outside";"2018-04-01T02:00:00+02:00";99.0202898550723
"Humidity Outside";"2018-04-02T02:00:00+02:00";69.83684210526313
"Humidity Outside";"2018-04-03T02:00:00+02:00";102.74405594405599
"Humidity Outside";"2018-04-04T02:00:00+02:00";102.27375886524823
"Humidity Outside";"2018-04-05T02:00:00+02:00";89.12291666666661
"Humidity Outside";"2018-04-06T02:00:00+02:00";91.70416666666671
"Humidity Outside";"2018-04-07T02:00:00+02:00";67.21478873239435
"Humidity Outside";"2018-04-08T02:00:00+02:00";119.13263888888893
"Humidity Outside";"2018-04-09T02:00:00+02:00";106.03426573426572
"Humidity Outside";"2018-04-10T02:00:00+02:00";83.59236111111106
"Humidity Outside";"2018-04-11T02:00:00+02:00";87.55208333333326
"Humidity Outside";"2018-04-12T02:00:00+02:00";85.58425196850384
"Humidity Outside";"2018-04-13T02:00:00+02:00";99.89999999999976
"Humidity Outside";"2018-04-14T02:00:00+02:00";105.1014285714285
"Humidity Outside";"2018-04-15T02:00:00+02:00";80.7431506849315
"Humidity Outside";"2018-04-16T02:00:00+02:00";109.77407407407406
"Humidity Outside";"2018-04-17T02:00:00+02:00";102.57552447552449
"Humidity Outside";"2018-04-18T02:00:00+02:00";72.4174825174825
"Humidity Outside";"2018-04-19T02:00:00+02:00";68.99791666666668
"Humidity Outside";"2018-04-20T02:00:00+02:00";73.51180555555557
"Humidity Outside";"2018-04-21T02:00:00+02:00";99.36971830985911
"Humidity Outside";"2018-04-22T02:00:00+02:00";75.28680555555553
"Humidity Outside";"2018-04-23T02:00:00+02:00";93.14436619718299
"Humidity Outside";"2018-04-24T02:00:00+02:00";130.76853146853168
"Humidity Outside";"2018-04-25T02:00:00+02:00";103.73146853146852
"Humidity Outside";"2018-04-26T02:00:00+02:00";74.27916666666667
"Humidity Outside";"2018-04-27T02:00:00+02:00";91.09375000000003
"Humidity Outside";"2018-04-28T02:00:00+02:00";121.92152777777775
"Humidity Outside";"2018-04-29T02:00:00+02:00";371.81749999999994
"Humidity Outside";"2018-04-30T02:00:00+02:00";391.33642857142866
"Humidity Outside";"2018-05-01T02:00:00+02:00";288.8833333333334
"Humidity Outside";"2018-05-02T02:00:00+02:00";96.9708333333334
"Humidity Outside";"2018-05-03T02:00:00+02:00";114.25625000000001
"Humidity Outside";"2018-05-04T02:00:00+02:00";66.32166666666669
"Humidity Outside";"2018-05-05T02:00:00+02:00";86.58970588235296
"Humidity Outside";"2018-05-06T02:00:00+02:00";58.9548387096774
"Humidity Outside";"2018-05-07T02:00:00+02:00";84.85
"Humidity Outside";"2018-05-08T02:00:00+02:00";85.3762237762238
"Humidity Outside";"2018-05-09T02:00:00+02:00";101.22986111111112
"Humidity Outside";"2018-05-10T02:00:00+02:00";89.3158273381294
"Humidity Outside";"2018-05-11T02:00:00+02:00";136.10833333333366
"Humidity Outside";"2018-05-12T02:00:00+02:00";77.90729927007305
"Humidity Outside";"2018-05-13T02:00:00+02:00";112.99440559440545
"Humidity Outside";"2018-05-14T02:00:00+02:00";96.13407407407391
"Humidity Outside";"2018-05-15T02:00:00+02:00";112.09305555555545
"Humidity Outside";"2018-05-16T02:00:00+02:00";99.38055555555535
"Humidity Outside";"2018-05-17T02:00:00+02:00";99.89999999999976
"Humidity Outside";"2018-05-18T02:00:00+02:00";112.50486111111105
"Humidity Outside";"2018-05-19T02:00:00+02:00";109.48666666666665
"Humidity Outside";"2018-05-20T02:00:00+02:00";103.17588652482264
"Humidity Outside";"2018-05-21T02:00:00+02:00";96.75441176470588
"Humidity Outside";"2018-05-22T02:00:00+02:00";125.23402777777775
"Humidity Outside";"2018-05-23T02:00:00+02:00";115.4623076923076
"Humidity Outside";"2018-05-24T02:00:00+02:00";121.30144927536223
"Humidity Outside";"2018-05-25T02:00:00+02:00";114.49929577464776
"Humidity Outside";"2018-05-26T02:00:00+02:00";110.60895522388053
"Humidity Outside";"2018-05-27T02:00:00+02:00";426.40559440559485
"Humidity Outside";"2018-05-28T02:00:00+02:00";336.2607142857144
"Humidity Outside";"2018-05-29T02:00:00+02:00";97.9105263157894
"Humidity Outside";"2018-05-30T02:00:00+02:00";85.67111111111103
"Humidity Outside";"2018-05-31T02:00:00+02:00";83.96433566433566
"Humidity Outside";"2018-06-01T02:00:00+02:00";112.11285714285705
"Humidity Outside";"2018-06-02T02:00:00+02:00";86.1020979020979
"Humidity Outside";"2018-06-03T02:00:00+02:00";84.56240601503755
"Humidity Outside";"2018-06-04T02:00:00+02:00";79.01875000000005
"Humidity Outside";"2018-06-05T02:00:00+02:00";78.17062937062941
"Humidity Outside";"2018-06-06T02:00:00+02:00";80.69343065693434
"Humidity Outside";"2018-06-07T02:00:00+02:00";93.46527777777763
"Humidity Outside";"2018-06-08T02:00:00+02:00";89.5701388888888
"Humidity Outside";"2018-06-09T02:00:00+02:00";92.72499999999987
"Humidity Outside";"2018-06-10T02:00:00+02:00";96.71018518518507
"Humidity Outside";"2018-06-11T02:00:00+02:00";94.56569343065681
"Humidity Outside";"2018-06-12T02:00:00+02:00";99.89999999999976
"Humidity Outside";"2018-06-13T02:00:00+02:00";115.73541666666665
"Humidity Outside";"2018-06-14T02:00:00+02:00";176.27552447552463
"Humidity Outside";"2018-06-15T02:00:00+02:00";105.99626865671638
"Humidity Outside";"2018-06-16T02:00:00+02:00";122.61153846153836
"Humidity Outside";"2018-06-17T02:00:00+02:00";91.50212765957436
"Humidity Outside";"2018-06-18T02:00:00+02:00";83.19930555555554
"Humidity Outside";"2018-06-19T02:00:00+02:00";141.9533333333334
"Humidity Outside";"2018-06-20T02:00:00+02:00";80.44333333333329
"Humidity Outside";"2018-06-21T02:00:00+02:00";119.69652777777782
"Humidity Outside";"2018-06-22T02:00:00+02:00";73.01538461538462
"Humidity Outside";"2018-06-23T02:00:00+02:00";157.83404255319144
"Humidity Outside";"2018-06-24T02:00:00+02:00";105.49044117647061
"Humidity Outside";"2018-06-25T02:00:00+02:00";103.06944444444447
"Humidity Outside";"2018-06-26T02:00:00+02:00";135.62777777777794
"Humidity Outside";"2018-06-27T02:00:00+02:00";95.63472222222224
"Humidity Outside";"2018-06-28T02:00:00+02:00";90.4013986013985
"Humidity Outside";"2018-06-29T02:00:00+02:00";83.56131386861313
"Humidity Outside";"2018-06-30T02:00:00+02:00";69.84038461538465
