"Series";"Time";"Value"
"Weight deviation per record (10min)";"2018-02-22T01:00:00+01:00";-0.0015694444444444458
"Weight deviation per record (10min)";"2018-02-23T01:00:00+01:00";-0.00037499999999999995
"Weight deviation per record (10min)";"2018-02-24T01:00:00+01:00";-0.00010416666666666703
"Weight deviation per record (10min)";"2018-02-25T01:00:00+01:00";0.001718309859154928
"Weight deviation per record (10min)";"2018-02-26T01:00:00+01:00";-0.0020985915492957815
"Weight deviation per record (10min)";"2018-02-27T01:00:00+01:00";-0.0015416666666666693
"Weight deviation per record (10min)";"2018-02-28T01:00:00+01:00";0.00004964539007092054
"Weight deviation per record (10min)";"2018-03-01T01:00:00+01:00";-0.0001640625000000017
"Weight deviation per record (10min)";"2018-03-02T01:00:00+01:00";0.0008251748251748232
"Weight deviation per record (10min)";"2018-03-03T01:00:00+01:00";0.0021818181818181823
"Weight deviation per record (10min)";"2018-03-04T01:00:00+01:00";0.0009292929292929292
"Weight deviation per record (10min)";"2018-03-05T01:00:00+01:00";-0.004062500000000002
"Weight deviation per record (10min)";"2018-03-06T01:00:00+01:00";0.0017430555555555552
"Weight deviation per record (10min)";"2018-03-07T01:00:00+01:00";-0.0005347222222222219
"Weight deviation per record (10min)";"2018-03-08T01:00:00+01:00";-0.0008055555555555551
"Weight deviation per record (10min)";"2018-03-09T01:00:00+01:00";-0.0003333333333333333
"Weight deviation per record (10min)";"2018-03-10T01:00:00+01:00";-0.0005486111111111109
"Weight deviation per record (10min)";"2018-03-11T01:00:00+01:00";0.18190298507462682
"Weight deviation per record (10min)";"2018-03-12T01:00:00+01:00";-0.0005555555555555557
"Weight deviation per record (10min)";"2018-03-13T01:00:00+01:00";-0.000556390977443609
"Weight deviation per record (10min)";"2018-03-14T01:00:00+01:00";0.0029374999999999996
"Weight deviation per record (10min)";"2018-03-15T01:00:00+01:00";-0.0004324324324324325
"Weight deviation per record (10min)";"2018-03-16T01:00:00+01:00";0.27324444444444446
"Weight deviation per record (10min)";"2018-03-17T01:00:00+01:00";-0.0004999999999999999
"Weight deviation per record (10min)";"2018-03-18T01:00:00+01:00";-0.00045774647887323976
"Weight deviation per record (10min)";"2018-03-19T01:00:00+01:00";-0.0004791666666666668
"Weight deviation per record (10min)";"2018-03-20T01:00:00+01:00";-0.0003286713286713287
"Weight deviation per record (10min)";"2018-03-21T01:00:00+01:00";-0.0004929577464788733
"Weight deviation per record (10min)";"2018-03-22T01:00:00+01:00";-0.00019444444444444446
"Weight deviation per record (10min)";"2018-03-23T01:00:00+01:00";-0.0006805555555555556
"Weight deviation per record (10min)";"2018-03-24T01:00:00+01:00";-0.0007916666666666662
"Weight deviation per record (10min)";"2018-03-25T01:00:00+01:00";-0.0015972222222222217
"Weight deviation per record (10min)";"2018-03-26T02:00:00+02:00";-0.0005138888888888887
"Weight deviation per record (10min)";"2018-03-27T02:00:00+02:00";0.003770833333333332
"Weight deviation per record (10min)";"2018-03-28T02:00:00+02:00";-0.00013380281690140866
"Weight deviation per record (10min)";"2018-03-29T02:00:00+02:00";-0.0011458333333333344
"Weight deviation per record (10min)";"2018-03-30T02:00:00+02:00";-0.0015314685314685313
"Weight deviation per record (10min)";"2018-03-31T02:00:00+02:00";-0.0005972222222222223
"Weight deviation per record (10min)";"2018-04-01T02:00:00+02:00";-0.0007826086956521741
"Weight deviation per record (10min)";"2018-04-02T02:00:00+02:00";-0.0016541353383458645
"Weight deviation per record (10min)";"2018-04-03T02:00:00+02:00";0.004405594405594402
"Weight deviation per record (10min)";"2018-04-04T02:00:00+02:00";-0.0016312056737588655
"Weight deviation per record (10min)";"2018-04-05T02:00:00+02:00";-0.0008541666666666667
"Weight deviation per record (10min)";"2018-04-06T02:00:00+02:00";0.0005416666666666662
"Weight deviation per record (10min)";"2018-04-07T02:00:00+02:00";0.005091549295774648
"Weight deviation per record (10min)";"2018-04-08T02:00:00+02:00";0.007486111111111118
"Weight deviation per record (10min)";"2018-04-09T02:00:00+02:00";0.006265734265734265
"Weight deviation per record (10min)";"2018-04-10T02:00:00+02:00";0.005458333333333337
"Weight deviation per record (10min)";"2018-04-11T02:00:00+02:00";-0.0007291666666666662
"Weight deviation per record (10min)";"2018-04-12T02:00:00+02:00";0.2693937007874016
"Weight deviation per record (10min)";"2018-04-13T02:00:00+02:00";-0.0007638888888888893
"Weight deviation per record (10min)";"2018-04-14T02:00:00+02:00";0.000571428571428572
"Weight deviation per record (10min)";"2018-04-15T02:00:00+02:00";0.6374589041095888
"Weight deviation per record (10min)";"2018-04-16T02:00:00+02:00";0.002266666666666667
"Weight deviation per record (10min)";"2018-04-17T02:00:00+02:00";0.002846153846153847
"Weight deviation per record (10min)";"2018-04-18T02:00:00+02:00";0.006867132867132865
"Weight deviation per record (10min)";"2018-04-19T02:00:00+02:00";0.004854166666666666
"Weight deviation per record (10min)";"2018-04-20T02:00:00+02:00";0.006451388888888892
"Weight deviation per record (10min)";"2018-04-21T02:00:00+02:00";0.009014084507042261
"Weight deviation per record (10min)";"2018-04-22T02:00:00+02:00";0.009118055555555558
"Weight deviation per record (10min)";"2018-04-23T02:00:00+02:00";0.0014295774647887316
"Weight deviation per record (10min)";"2018-04-24T02:00:00+02:00";0.0039370629370629375
"Weight deviation per record (10min)";"2018-04-25T02:00:00+02:00";0.0026993006993006985
"Weight deviation per record (10min)";"2018-04-26T02:00:00+02:00";-0.0019722222222222237
"Weight deviation per record (10min)";"2018-04-27T02:00:00+02:00";0.007590277777777785
"Weight deviation per record (10min)";"2018-04-28T02:00:00+02:00";0.008083333333333336
"Weight deviation per record (10min)";"2018-04-29T02:00:00+02:00";0.6916666666666667
"Weight deviation per record (10min)";"2018-04-30T02:00:00+02:00";0.0022357142857142836
"Weight deviation per record (10min)";"2018-05-01T02:00:00+02:00";-0.00035833333333333236
"Weight deviation per record (10min)";"2018-05-02T02:00:00+02:00";0.0058611111111111095
"Weight deviation per record (10min)";"2018-05-03T02:00:00+02:00";0.013520833333333346
"Weight deviation per record (10min)";"2018-05-04T02:00:00+02:00";0.39486666666666664
"Weight deviation per record (10min)";"2018-05-05T02:00:00+02:00";0.006507352941176471
"Weight deviation per record (10min)";"2018-05-06T02:00:00+02:00";0.36856451612903196
